ABX.TO,AAPL,HSBC,MSFT,JPM,LLY,MA,META,UNH,JNJ,SHEL,AZN,ABT
24.1200008392334,159.69000244140625,35.060001373291016,296.7099914550781,147.9199981689453,237.86000061035156,344.6600036621094,294.6300048828125,458.42999267578125,168.3800048828125,50.90999984741211,57.119998931884766,120.06999969482422
23.829999923706055,159.22000122070312,35.75,299.8399963378906,145.30999755859375,236.72000122070312,350.5299987792969,294.6400146484375,461.6000061035156,170.58999633789062,51.11000061035156,59.52000045776367,120.44000244140625
23.68000030517578,170.3300018310547,35.45000076293945,308.260009765625,146.61000061035156,245.10000610351562,382.510009765625,301.7099914550781,466.05999755859375,171.7899932861328,51.040000915527344,59.29999923706055,125.3499984741211
24.329999923706055,174.77999877929688,35.56999969482422,310.9800109863281,148.60000610351562,245.38999938964844,386.3800048828125,313.260009765625,472.57000732421875,172.2899932861328,51.400001525878906,58.209999084472656,127.45999908447266
24.229999542236328,174.61000061035156,36.880001068115234,308.760009765625,151.14999389648438,248.27999877929688,392.05999755859375,319.0,468.4100036621094,170.8800048828125,52.68000030517578,57.68000030517578,127.19999694824219
24.350000381469727,175.83999633789062,37.22999954223633,313.4599914550781,149.94000244140625,250.8300018310547,396.75,323.0,479.7799987792969,172.77000427246094,53.25,59.0099983215332,130.0399932861328
24.200000762939453,172.89999389648438,36.939998626708984,301.25,148.6999969482422,244.80999755859375,390.07000732421875,237.75999450683594,488.7699890136719,172.75999450683594,53.90999984741211,57.33000183105469,130.11000061035156
24.459999084472656,172.38999938964844,37.099998474121094,305.94000244140625,152.55999755859375,242.27000427246094,382.20001220703125,237.08999633789062,483.1700134277344,171.6300048828125,55.099998474121094,55.720001220703125,129.7100067138672
24.790000915527344,171.66000366210938,37.54999923706055,300.95001220703125,153.07000732421875,243.5500030517578,376.1300048828125,224.91000366210938,483.70001220703125,171.05999755859375,55.709999084472656,56.68000030517578,128.0500030517578
25.18000030517578,174.8300018310547,38.25,304.55999755859375,155.9499969482422,239.91000366210938,374.3699951171875,220.17999267578125,493.4100036621094,171.50999450683594,54.650001525878906,56.650001525878906,128.64999389648438
24.979999542236328,176.27999877929688,37.79999923706055,311.2099914550781,156.60000610351562,243.27000427246094,381.3699951171875,232.0,498.1000061035156,171.49000549316406,54.7599983215332,57.20000076293945,130.49000549316406
24.56999969482422,172.1199951171875,37.86000061035156,302.3800048828125,155.9499969482422,239.63999938964844,374.3900146484375,228.07000732421875,486.7200012207031,169.4199981689453,54.52000045776367,58.599998474121094,127.76000213623047
26.3799991607666,168.63999938964844,37.810001373291016,295.0400085449219,153.9199981689453,235.74000549316406,369.7699890136719,219.5500030517578,478.1300048828125,167.7100067138672,55.209999084472656,58.040000915527344,125.48999786376953
26.850000381469727,168.8800048828125,37.529998779296875,295.0,152.49000549316406,234.69000244140625,374.1600036621094,217.6999969482422,474.3999938964844,165.60000610351562,54.380001068115234,57.540000915527344,122.77999877929688
26.329999923706055,172.7899932861328,37.41999816894531,300.4700012207031,154.72000122070312,243.83999633789062,381.5400085449219,221.0,478.2300109863281,167.30999755859375,53.470001220703125,60.29999923706055,123.9800033569336
28.209999084472656,172.5500030517578,37.15999984741211,299.5,155.0,245.5800018310547,382.92999267578125,216.5399932861328,480.04998779296875,167.2100067138672,54.040000915527344,60.84000015258789,123.68000030517578
29.530000686645508,168.8800048828125,36.5,290.7300109863281,151.42999267578125,240.97000122070312,373.70001220703125,207.7100067138672,470.3399963378906,166.19000244140625,53.630001068115234,60.9900016784668,120.58000183105469
29.530000686645508,167.3000030517578,36.810001373291016,287.92999267578125,152.13999938964844,240.30999755859375,369.95001220703125,206.16000366210938,467.80999755859375,163.36000061035156,53.2400016784668,59.86000061035156,116.79000091552734
29.06999969482422,164.32000732421875,37.09000015258789,287.7200012207031,151.8699951171875,239.1300048828125,368.2900085449219,202.0800018310547,462.510009765625,161.13999938964844,52.66999816894531,60.810001373291016,117.51000213623047
29.110000610351562,160.07000732421875,36.95000076293945,280.2699890136719,148.69000244140625,238.30999755859375,361.2300109863281,198.4499969482422,459.6199951171875,161.22000122070312,52.630001068115234,60.540000915527344,117.25
28.8700008392334,162.74000549316406,34.88999938964844,294.5899963378906,144.5500030517578,243.0800018310547,369.3800048828125,207.60000610351562,455.8900146484375,158.13999938964844,51.59000015258789,58.130001068115234,118.72000122070312
28.670000076293945,164.85000610351562,36.27000045776367,297.30999755859375,147.97000122070312,250.85000610351562,369.0899963378906,210.47999572753906,475.75,166.0,54.209999084472656,60.58000183105469,122.41000366210938
28.649999618530273,165.1199951171875,34.540000915527344,298.7900085449219,141.8000030517578,249.9499969482422,360.82000732421875,211.02999877929688,475.8699951171875,164.57000732421875,52.38999938964844,60.880001068115234,120.62000274658203
29.889999389648438,163.1999969482422,33.15999984741211,294.95001220703125,136.4499969482422,249.5,344.4800109863281,203.49000549316406,476.25,164.0,51.77000045776367,61.34000015258789,118.16999816894531
29.25,166.55999755859375,34.04999923706055,300.19000244140625,139.27999877929688,254.1699981689453,344.0899963378906,208.11000061035156,485.3800048828125,166.0399932861328,54.619998931884766,62.0,120.36000061035156
29.899999618530273,166.22999572753906,33.25,295.9200134277344,138.2899932861328,258.6400146484375,340.989990234375,202.97000122070312,486.5899963378906,168.47999572753906,51.349998474121094,60.06999969482422,120.97000122070312
30.799999237060547,163.1699981689453,31.229999542236328,289.8599853515625,134.39999389648438,262.8699951171875,330.760009765625,200.05999755859375,498.6499938964844,169.47999572753906,49.38999938964844,57.470001220703125,121.41000366210938
31.84000015258789,159.3000030517578,30.59000015258789,278.9100036621094,129.2100067138672,261.6400146484375,312.9200134277344,187.47000122070312,486.8699951171875,172.2100067138672,51.560001373291016,56.5,118.86000061035156
32.70000076293945,157.44000244140625,31.3700008392334,275.8500061035156,128.3000030517578,259.92999267578125,314.3299865722656,190.2899932861328,473.4599914550781,168.72000122070312,52.939998626708984,57.689998626708984,116.11000061035156
31.170000076293945,162.9499969482422,32.18000030517578,288.5,133.44000244140625,262.7900085449219,328.1300048828125,198.5,485.57000732421875,169.36000061035156,51.709999084472656,60.43000030517578,118.38999938964844
31.290000915527344,158.52000427246094,31.270000457763672,285.5899963378906,131.86000061035156,266.0199890136719,324.5899963378906,195.2100067138672,491.44000244140625,169.66000366210938,51.689998626708984,60.900001525878906,117.0
31.049999237060547,154.72999572753906,31.1200008392334,280.07000732421875,128.88999938964844,266.29998779296875,324.7900085449219,187.61000061035156,482.8699951171875,169.35000610351562,50.93000030517578,60.29999923706055,114.0199966430664
30.309999465942383,150.6199951171875,31.829999923706055,276.44000244140625,130.1699981689453,269.0,328.5899963378906,186.6300048828125,487.9200134277344,171.69000244140625,49.959999084472656,60.38999938964844,115.5199966430664
30.3700008392334,155.08999633789062,31.549999237060547,287.1499938964844,132.47999572753906,275.4599914550781,335.0,192.02999877929688,497.9100036621094,176.13999938964844,50.349998474121094,61.369998931884766,117.4800033569336
29.979999542236328,159.58999633789062,32.68000030517578,294.3900146484375,138.39999389648438,276.44000244140625,344.67999267578125,203.6300048828125,498.260009765625,174.52000427246094,50.22999954223633,61.959999084472656,119.4800033569336
30.399999618530273,160.6199951171875,33.209999084472656,295.2200012207031,140.14999389648438,285.510009765625,346.44000244140625,207.83999633789062,507.0199890136719,176.8000030517578,51.869998931884766,63.66999816894531,121.19999694824219
30.0,163.97999572753906,33.20000076293945,300.42999267578125,140.10000610351562,287.6400146484375,350.0899963378906,216.49000549316406,506.1199951171875,174.83999633789062,51.15999984741211,63.22999954223633,122.44999694824219
30.59000015258789,165.3800048828125,33.0,299.1600036621094,139.64999389648438,289.6400146484375,345.5799865722656,211.49000549316406,507.6600036621094,175.8300018310547,53.439998626708984,63.47999954223633,121.76000213623047
30.43000030517578,168.82000732421875,34.11000061035156,304.05999755859375,142.6199951171875,285.0199890136719,349.5299987792969,216.64999389648438,505.32000732421875,175.0,53.06999969482422,63.65999984741211,121.88999938964844
30.8700008392334,170.2100067138672,33.529998779296875,299.489990234375,139.77999877929688,284.19000244140625,342.17999267578125,213.4600067138672,503.2300109863281,174.33999633789062,54.7400016784668,64.31999969482422,116.91999816894531
30.68000030517578,174.07000732421875,34.09000015258789,304.1000061035156,140.69000244140625,287.69000244140625,349.3500061035156,219.57000732421875,513.4600219726562,175.24000549316406,55.02000045776367,66.0199966430664,117.81999969482422
30.59000015258789,174.72000122070312,34.209999084472656,303.67999267578125,141.9199981689453,289.0199890136719,349.0199890136719,221.82000732421875,513.030029296875,176.9199981689453,55.59000015258789,65.12999725341797,118.94999694824219
30.360000610351562,175.60000610351562,34.0,310.70001220703125,140.8699951171875,291.6600036621094,350.489990234375,223.58999633789062,513.2000122070312,177.8300018310547,53.97999954223633,65.37999725341797,119.98999786376953
30.670000076293945,178.9600067138672,34.439998626708984,315.4100036621094,141.17999267578125,288.3900146484375,367.54998779296875,229.86000061035156,510.7300109863281,177.74000549316406,53.45000076293945,65.94999694824219,120.19000244140625
31.010000228881836,177.77000427246094,34.47999954223633,313.8599853515625,140.5399932861328,289.8900146484375,362.239990234375,227.85000610351562,520.8200073242188,179.58999633789062,55.61000061035156,67.12000274658203,120.37999725341797
30.65999984741211,174.61000061035156,34.220001220703125,308.30999755859375,136.32000732421875,286.3699951171875,357.3800048828125,222.36000061035156,509.9700012207031,177.22999572753906,54.93000030517578,66.33999633789062,118.36000061035156
31.209999084472656,174.30999755859375,34.63999938964844,309.4200134277344,135.30999755859375,292.6700134277344,363.9700012207031,224.85000610351562,512.5900268554688,178.19000244140625,55.720001220703125,66.80999755859375,118.58000183105469
31.049999237060547,178.44000244140625,34.4900016784668,314.9700012207031,135.91000366210938,291.4200134277344,366.9100036621094,233.88999938964844,510.0199890136719,176.47000122070312,55.81999969482422,66.66999816894531,118.87999725341797
30.540000915527344,175.05999755859375,34.349998474121094,310.8800048828125,133.33999633789062,292.489990234375,363.32000732421875,231.83999633789062,517.760009765625,177.61000061035156,54.90999984741211,67.05000305175781,119.4800033569336
30.860000610351562,171.8300018310547,34.220001220703125,299.5,131.49000549316406,305.8399963378906,353.54998779296875,223.3000030517578,531.75,182.22999572753906,55.29999923706055,69.06999969482422,119.94000244140625
31.329999923706055,172.13999938964844,34.369998931884766,301.3699951171875,131.08999633789062,308.42999267578125,349.54998779296875,222.9499969482422,536.9500122070312,181.75999450683594,55.41999816894531,71.01000213623047,123.37000274658203
31.940000534057617,170.08999633789062,34.529998779296875,296.9700012207031,133.49000549316406,311.69000244140625,352.2699890136719,222.3300018310547,545.9600219726562,182.1199951171875,56.09000015258789,71.13999938964844,123.25
32.099998474121094,165.75,34.619998931884766,285.260009765625,133.0,308.9599914550781,347.3699951171875,216.4600067138672,537.4400024414062,179.83999633789062,55.31999969482422,70.62999725341797,120.04000091552734
32.16999816894531,167.66000366210938,33.5099983215332,282.05999755859375,131.5399932861328,308.0799865722656,345.79998779296875,214.13999938964844,533.7100219726562,179.89999389648438,55.9900016784668,68.61000061035156,118.38999938964844
32.13999938964844,170.39999389648438,33.959999084472656,287.6199951171875,127.30000305175781,302.6700134277344,355.1400146484375,214.99000549316406,537.0,180.66000366210938,57.040000915527344,68.97000122070312,119.4800033569336
31.790000915527344,165.2899932861328,33.939998626708984,279.8299865722656,126.12000274658203,301.8599853515625,357.82000732421875,210.17999267578125,534.8200073242188,179.89999389648438,57.11000061035156,69.05000305175781,117.69000244140625
32.0099983215332,165.07000732421875,33.88999938964844,280.5199890136719,128.4600067138672,298.82000732421875,356.79998779296875,210.77000427246094,534.0800170898438,177.66000366210938,57.33000183105469,68.61000061035156,116.29000091552734
31.549999237060547,167.39999389648438,34.36000061035156,285.29998779296875,131.1199951171875,297.010009765625,363.8699951171875,217.30999755859375,537.7000122070312,183.0800018310547,58.09000015258789,68.27999877929688,119.9800033569336
31.56999969482422,167.22999572753906,34.970001220703125,286.3599853515625,131.5800018310547,292.9200134277344,365.2900085449219,200.4199981689453,546.010009765625,183.88999938964844,57.869998931884766,68.8499984741211,122.63999938964844
30.440000534057617,166.4199981689453,34.5099983215332,280.80999755859375,130.55999755859375,289.6099853515625,364.44000244140625,188.07000732421875,537.4400024414062,183.36000061035156,56.709999084472656,67.38999938964844,123.37000274658203
30.18000030517578,161.7899932861328,33.439998626708984,274.0299987792969,126.80999755859375,278.7300109863281,351.17999267578125,184.11000061035156,520.9400024414062,181.5399932861328,55.4900016784668,65.86000061035156,119.63999938964844
28.940000534057617,162.8800048828125,32.380001068115234,280.7200012207031,126.7699966430664,285.20001220703125,354.6000061035156,186.99000549316406,524.27001953125,186.00999450683594,53.779998779296875,65.95999908447266,120.01000213623047
28.65999984741211,156.8000030517578,29.84000015258789,270.2200012207031,123.0199966430664,282.8299865722656,344.1099853515625,180.9499969482422,513.780029296875,184.67999267578125,53.04999923706055,65.05999755859375,116.97000122070312
28.510000228881836,156.57000732421875,30.440000534057617,283.2200012207031,121.41999816894531,285.0899963378906,361.57000732421875,174.9499969482422,513.8099975585938,182.10000610351562,53.79999923706055,66.19000244140625,116.72000122070312
28.709999084472656,163.63999938964844,31.0,289.6300048828125,123.33999633789062,297.2699890136719,378.8299865722656,205.72999572753906,524.4199829101562,183.4600067138672,54.970001220703125,67.22000122070312,118.01000213623047
28.649999618530273,157.64999389648438,31.010000228881836,277.5199890136719,119.36000061035156,292.1300048828125,363.3800048828125,200.47000122070312,508.54998779296875,180.4600067138672,53.43000030517578,66.4000015258789,113.5
28.520000457763672,157.9600067138672,30.889999389648438,284.4700012207031,120.44999694824219,289.55999755859375,359.0400085449219,211.1300048828125,501.1499938964844,178.63999938964844,53.72999954223633,66.43000030517578,112.83000183105469
28.790000915527344,159.47999572753906,32.18000030517578,281.7799987792969,123.02999877929688,288.07000732421875,357.7900085449219,212.02999877929688,499.6199951171875,178.2899932861328,55.63999938964844,67.16999816894531,112.43000030517578
29.530000686645508,166.02000427246094,32.95000076293945,289.9800109863281,127.0999984741211,294.8999938964844,368.5199890136719,223.41000366210938,507.6199951171875,180.1999969482422,56.970001220703125,66.75,115.69999694824219
28.959999084472656,156.77000427246094,31.440000534057617,277.3500061035156,123.91999816894531,292.3699951171875,353.3699951171875,208.27999877929688,494.7200012207031,176.75999450683594,56.939998626708984,64.94999694824219,113.01000213623047
28.8799991607666,157.27999877929688,31.25,274.7300109863281,123.72000122070312,296.8999938964844,347.1199951171875,203.77000427246094,499.6199951171875,176.3699951171875,57.70000076293945,64.36000061035156,112.2699966430664
27.93000030517578,152.05999755859375,30.43000030517578,264.5799865722656,121.86000061035156,289.2300109863281,327.989990234375,196.2100067138672,486.4200134277344,177.3300018310547,54.349998474121094,62.58000183105469,107.38999938964844
27.729999542236328,154.50999450683594,30.75,269.5,118.88999938964844,285.70001220703125,325.3299865722656,197.64999389648438,488.010009765625,177.08999633789062,54.939998626708984,63.63999938964844,106.75
27.579999923706055,146.5,30.280000686645508,260.54998779296875,118.13999938964844,286.69000244140625,325.8699951171875,188.74000549316406,486.1499938964844,176.1300048828125,55.869998931884766,61.43000030517578,105.83999633789062
26.520000457763672,142.55999755859375,29.549999237060547,255.35000610351562,118.04000091552734,291.79998779296875,321.239990234375,191.24000549316406,478.79998779296875,177.8699951171875,55.220001220703125,61.45000076293945,107.97000122070312
26.389999389648438,147.11000061035156,30.709999084472656,261.1199951171875,119.08999633789062,291.6300048828125,332.79998779296875,198.6199951171875,485.3999938964844,176.85000610351562,56.70000076293945,63.13999938964844,109.87999725341797
26.360000610351562,145.5399932861328,30.780000686645508,261.5,118.26000213623047,299.3800048828125,329.7300109863281,200.0399932861328,489.2200012207031,178.0800018310547,58.060001373291016,64.48999786376953,109.70999908447266
26.239999771118164,149.24000549316406,31.40999984741211,266.82000732421875,122.18000030517578,301.3999938964844,338.8599853515625,202.6199951171875,492.5299987792969,178.82000732421875,58.540000915527344,65.63999938964844,114.54000091552734
25.450000762939453,140.82000732421875,30.56999969482422,254.0800018310547,120.08999633789062,295.19000244140625,335.8999938964844,192.24000549316406,471.3800048828125,175.5,58.41999816894531,63.31999969482422,112.73999786376953
26.559999465942383,137.35000610351562,30.520000457763672,253.13999938964844,118.30999755859375,286.2699890136719,332.2200012207031,191.2899932861328,478.54998779296875,173.94000244140625,58.54999923706055,64.54000091552734,112.44000244140625
26.649999618530273,137.58999633789062,30.75,252.55999755859375,117.33999633789062,298.8500061035156,336.17999267578125,193.5399932861328,485.7300109863281,176.97999572753906,58.34000015258789,66.20999908447266,113.23999786376953
27.299999237060547,140.36000061035156,32.720001220703125,259.6199951171875,126.36000061035156,305.9599914550781,340.69000244140625,181.27999877929688,497.55999755859375,181.39999389648438,59.939998626708984,66.6500015258789,113.7699966430664
27.190000534057617,140.52000427246094,32.81999969482422,262.5199890136719,127.23999786376953,307.010009765625,344.760009765625,183.8300018310547,498.0899963378906,179.6199951171875,60.36000061035156,66.80999755859375,113.19000244140625
26.3700008392334,143.77999877929688,33.0099983215332,265.8999938964844,129.44000244140625,313.4599914550781,349.8900146484375,191.6300048828125,502.2300109863281,179.4600067138672,60.119998931884766,66.69999694824219,114.87000274658203
26.18000030517578,149.63999938964844,33.689998626708984,273.239990234375,131.27000427246094,323.4800109863281,357.7799987792969,195.1300048828125,507.1099853515625,181.08999633789062,60.02000045776367,67.4000015258789,116.69000244140625
26.510000228881836,,,,,,,,,,,,
25.90999984741211,148.83999633789062,33.459999084472656,271.8699951171875,132.22999572753906,313.44000244140625,357.8699951171875,193.63999938964844,496.7799987792969,179.52999877929688,59.220001220703125,66.4800033569336,117.45999908447266
25.760000228881836,148.7100067138672,33.13999938964844,272.4200134277344,129.91000366210938,311.0799865722656,357.05999755859375,188.63999938964844,492.54998779296875,177.7100067138672,59.72999954223633,66.12000274658203,115.08000183105469
26.399999618530273,151.2100067138672,33.369998931884766,274.5799865722656,132.0,302.42999267578125,363.0799865722656,198.86000061035156,492.260009765625,177.14999389648438,59.2400016784668,66.97000122070312,117.51000213623047
26.040000915527344,145.3800048828125,32.970001220703125,270.0199890136719,130.16000366210938,301.6499938964844,357.82000732421875,190.77999877929688,485.6099853515625,176.4199981689453,59.65999984741211,65.69999694824219,116.56999969482422
25.760000228881836,146.13999938964844,33.380001068115234,268.75,129.72999572753906,303.3599853515625,360.1400146484375,194.25,490.17999267578125,176.39999389648438,60.119998931884766,63.52000045776367,116.41999816894531
25.979999542236328,148.7100067138672,33.459999084472656,272.5,130.07000732421875,312.1000061035156,364.0199890136719,195.64999389648438,497.1000061035156,178.33999633789062,61.54999923706055,65.58000183105469,116.87999725341797
26.079999923706055,147.9600067138672,32.5,270.4100036621094,128.0,313.489990234375,362.3299865722656,196.63999938964844,493.5299987792969,177.27999877929688,61.290000915527344,64.72000122070312,114.69000244140625
25.530000686645508,142.63999938964844,31.780000686645508,264.7900085449219,125.30999755859375,303.25,349.0,184.0,489.42999267578125,173.7100067138672,59.529998779296875,62.70000076293945,112.70999908447266
26.889999389648438,137.1300048828125,30.809999465942383,252.99000549316406,119.55000305175781,297.010009765625,334.75,175.57000732421875,484.6300048828125,172.5500030517578,57.97999954223633,61.790000915527344,109.62999725341797
25.93000030517578,131.8800048828125,30.670000076293945,242.25999450683594,115.98999786376953,291.2799987792969,319.739990234375,164.25999450683594,469.70001220703125,170.80999755859375,55.91999816894531,60.0099983215332,105.91000366210938
25.209999084472656,132.75999450683594,31.139999389648438,244.49000549316406,114.05999755859375,290.7900085449219,322.1400146484375,163.72999572753906,461.75,168.19000244140625,54.939998626708984,59.2599983215332,102.94000244140625
25.209999084472656,135.42999267578125,32.15999984741211,251.75999450683594,115.41000366210938,292.989990234375,325.3900146484375,169.35000610351562,464.3299865722656,169.99000549316406,54.959999084472656,60.56999969482422,104.80000305175781
25.8799991607666,130.05999755859375,31.6299991607666,244.97000122070312,113.43000030517578,288.07000732421875,308.7799987792969,160.8699951171875,456.0899963378906,170.0800018310547,52.400001525878906,60.86000061035156,102.06999969482422
25.489999771118164,131.55999755859375,30.969999313354492,247.64999389648438,113.02999877929688,290.8999938964844,310.69000244140625,163.74000549316406,452.05999755859375,169.4600067138672,49.93000030517578,61.09000015258789,102.52999877929688
25.610000610351562,,,,,,,,,,,,
25.299999237060547,135.8699951171875,33.130001068115234,253.74000549316406,115.83000183105469,297.3399963378906,317.3999938964844,157.0500030517578,480.32000732421875,173.00999450683594,52.45000076293945,62.83000183105469,104.41000366210938
25.110000610351562,135.35000610351562,32.650001525878906,253.1300048828125,115.18000030517578,306.69000244140625,316.1499938964844,155.85000610351562,489.67999267578125,175.74000549316406,50.83000183105469,63.54999923706055,105.44000244140625
24.059999465942383,138.27000427246094,32.34000015258789,258.8599853515625,113.91999816894531,312.7200012207031,316.760009765625,158.75,499.80999755859375,179.66000366210938,49.16999816894531,64.44999694824219,106.20999908447266
24.229999542236328,141.66000366210938,33.029998779296875,267.70001220703125,117.31999969482422,325.6199951171875,330.5,170.16000366210938,495.6400146484375,182.2899932861328,50.90999984741211,66.9000015258789,109.44999694824219
24.520000457763672,141.66000366210938,32.91999816894531,264.8900146484375,116.37999725341797,327.2699890136719,328.8299865722656,169.49000549316406,505.6600036621094,182.1199951171875,51.84000015258789,66.51000213623047,109.08000183105469
23.889999389648438,137.44000244140625,33.0,256.4800109863281,115.81999969482422,317.6199951171875,318.2900085449219,160.67999267578125,508.44000244140625,176.94000244140625,53.150001525878906,65.93000030517578,106.97000122070312
23.719999313354492,139.22999572753906,33.38999938964844,260.260009765625,115.30000305175781,323.0,322.5899963378906,163.94000244140625,515.7100219726562,176.99000549316406,52.599998474121094,67.0199966430664,109.0999984741211
22.760000228881836,136.72000122070312,32.66999816894531,256.8299865722656,112.61000061035156,324.2300109863281,315.4800109863281,161.25,513.6300048828125,177.50999450683594,52.290000915527344,66.06999969482422,108.6500015258789
23.739999771118164,,,,,,,,,,,,
22.690000534057617,141.55999755859375,31.610000610351562,262.8500061035156,112.62000274658203,327.17999267578125,319.260009765625,168.19000244140625,505.239990234375,178.13999938964844,48.599998474121094,65.51000213623047,109.30000305175781
22.450000762939453,142.9199981689453,31.149999618530273,266.2099914550781,111.88999938964844,330.1499938964844,320.1700134277344,169.77000427246094,515.2899780273438,178.3000030517578,48.0099983215332,66.48999786376953,108.69000244140625
22.389999389648438,146.35000610351562,32.060001373291016,268.3999938964844,114.72000122070312,327.95001220703125,324.07000732421875,172.19000244140625,514.3800048828125,178.5,48.95000076293945,66.91999816894531,109.48999786376953
22.270000457763672,147.0399932861328,31.579999923706055,267.6600036621094,114.36000061035156,330.4700012207031,323.05999755859375,170.8800048828125,518.6300048828125,178.27999877929688,49.04999923706055,66.9800033569336,109.26000213623047
